node,edge,weight
SandersonKatie,LangdonDerrick,0.16666666666666666
SandersonKatie,MitchellLisa,0.16666666666666666
SandersonKatie,SlatteryKelvin,0.16666666666666666
SandersonKatie,SlatteryMaurice,0.16666666666666666
LangdonAndrew,LangdonCharles,0.16666666666666666
LangdonAndrew,LangdonDerrick,0.16666666666666666
LangdonAndrew,MitchellLisa,0.16666666666666666
LangdonAndrew,SlatteryKelvin,0.16666666666666666
LangdonAndrew,SlatteryMaurice,0.16666666666666666
LangdonCharles,LangdonDerrick,0.16666666666666666
LangdonCharles,MitchellLisa,0.16666666666666666
LangdonCharles,SlatteryKelvin,0.16666666666666666
LangdonCharles,SlatteryMaurice,0.16666666666666666
LangdonDerrick,MitchellLisa,0.16666666666666666
LangdonDerrick,SlatteryKelvin,0.16666666666666666
LangdonDerrick,SlatteryMaurice,0.16666666666666666
MitchellLisa,SlatteryKelvin,0.16666666666666666
MitchellLisa,SlatteryMaurice,0.16666666666666666
SlatteryKelvin,SlatteryMaurice,0.16666666666666666
TuckerArchie,PerkinsScott,0.5
TuckerArchie,StewartRob,0.5
PerkinsScott,StewartRob,0.5
McLeodMatt,BinderErrol,1.0
JeffersonBarbi,JeffersonMillie,0.7
JeffersonBarbi,AngellDiana,0.5
JeffersonMillie,AngellDiana,0.5
BeckerToby,BinderErrol,0.8333333333333333
BeckerToby,NaderChip,0.5
BinderErrol,NaderChip,0.5
AbramsChad,GradyAlice,1.0
GlassRonnie,DaleMike,0.25
GlassRonnie,KenneyMarcus,0.25
GlassRonnie,PurcellGreg,0.25
GlassRonnie,TandyAmos,0.25
DaleMike,KenneyMarcus,0.25
DaleMike,PurcellGreg,0.25
DaleMike,TandyAmos,0.25
KenneyMarcus,PurcellGreg,0.25
KenneyMarcus,TandyAmos,0.25
PurcellGreg,TandyAmos,0.25
AbramsChad,HenleyThaddeus,0.22619047619047616
AbramsChad,AbramsRichard,0.14285714285714285
AbramsChad,MarksDon,0.14285714285714285
AbramsChad,PointerKevin,0.14285714285714285
AbramsChad,PurlGreg,0.14285714285714285
AbramsChad,TuckerPaul,0.14285714285714285
AbramsChad,WoodsBlair,0.14285714285714285
HenleyThaddeus,AbramsRichard,0.14285714285714285
HenleyThaddeus,MarksDon,0.14285714285714285
HenleyThaddeus,PointerKevin,0.14285714285714285
HenleyThaddeus,PurlGreg,0.14285714285714285
HenleyThaddeus,TuckerPaul,0.14285714285714285
HenleyThaddeus,WoodsBlair,0.14285714285714285
AbramsRichard,MarksDon,0.14285714285714285
AbramsRichard,PointerKevin,0.14285714285714285
AbramsRichard,PurlGreg,0.14285714285714285
AbramsRichard,TuckerPaul,0.14285714285714285
AbramsRichard,WoodsBlair,0.14285714285714285
MarksDon,PointerKevin,0.14285714285714285
MarksDon,PurlGreg,0.14285714285714285
MarksDon,TuckerPaul,0.14285714285714285
MarksDon,WoodsBlair,0.14285714285714285
PointerKevin,PurlGreg,0.14285714285714285
PointerKevin,TuckerPaul,0.14285714285714285
PointerKevin,WoodsBlair,0.14285714285714285
PurlGreg,TuckerPaul,0.14285714285714285
PurlGreg,WoodsBlair,0.14285714285714285
TuckerPaul,WoodsBlair,0.14285714285714285
DicksonCarter,FletcherTom,0.5
DicksonCarter,HoltEddie,0.5
FletcherTom,HoltEddie,0.5
CarletonBonnie,TerryThomas,1.0
DicksonCarter,ScottJefrey,1.0
MinionMaggie,McCannEddie,2.0
MinionMaggie,FranklinRegina,1.0
DicksonCatherine,ShermanThaddeus,1.0
AlexanderNolan,CarrollTrudy,1.0
BlackRuth,TuckerArchie,4.5
BurnleyAaron,GleesonMatt,1.0
HoweMadelaine,BrownGladys,0.5
HoweMadelaine,CarsonBarbi,0.5
BrownGladys,CarsonBarbi,0.5
GliddenStan,GilliganRandy,0.25
GliddenStan,BarrettAntoine,0.25
GliddenStan,LaurencePete,0.25
GliddenStan,TrotterBarry,0.25
GilliganRandy,BarrettAntoine,0.25
GilliganRandy,LaurencePete,0.25
GilliganRandy,TrotterBarry,0.25
BarrettAntoine,LaurencePete,0.25
BarrettAntoine,TrotterBarry,0.25
LaurencePete,TrotterBarry,0.25
WilsonMac,JamiesonLilly,1.0
WilsonMac,MillerBradford,1.0
EarlChanda,FarthingRachel,0.5
EarlChanda,DandyCarol,0.5
FarthingRachel,DandyCarol,0.5
GrantHarry,WilliamsRoosevelt,1.0
BlodgettLucas,ArmandeBrian,0.3333333333333333
BlodgettLucas,CrandallNed,0.3333333333333333
BlodgettLucas,RichardsAidan,0.3333333333333333
ArmandeBrian,CrandallNed,0.3333333333333333
ArmandeBrian,RichardsAidan,0.3333333333333333
CrandallNed,RichardsAidan,0.3333333333333333
BlackRuth,TuckerArchie,4.5
JonesHarris,GillisJohnson,0.5
JonesHarris,MaddoxThelma,0.5
GillisJohnson,MaddoxThelma,0.5
DalyCelia,GunnersonLyndon,1.0
CollinsAdrienne,SpencerSeth,1.0
DicksonCarter,MarionJoe,0.5
DicksonCarter,StuartGrady,0.5
MarionJoe,StuartGrady,0.5
BeckerToby,BurnsDarian,0.5
BeckerToby,HooperFrieda,0.5
BurnsDarian,HooperFrieda,0.5
HayesIris,EdmondsHilda,1.0
KeaneArthur,JonesEzekial,1.0833333333333333
KeaneArthur,StevensRico,1.3088235294117645
KeaneArthur,PowersAdair,0.6666666666666666
JonesEzekial,StevensRico,0.6666666666666666
JonesEzekial,PowersAdair,0.3333333333333333
StevensRico,PowersAdair,0.6666666666666666
HallNancy,SchmitzStella,1.0
HarrisonAnnie,SnyderBill,2.5
BlackRuth,WilsonMac,1.0
BallMelvin,WhiteAndrew,1.2
BallMelvin,GrantJohn,0.5
WhiteAndrew,GrantJohn,0.5
FrostAlice,DukeMarshall,0.3333333333333333
FrostAlice,MunsonKaty,0.3333333333333333
FrostAlice,PowellCyndi,0.3333333333333333
DukeMarshall,MunsonKaty,0.3333333333333333
DukeMarshall,PowellCyndi,0.3333333333333333
MunsonKaty,PowellCyndi,0.3333333333333333
BrowningCalder,BrowningDarnell,0.5
BrowningCalder,CorleyDanette,0.5
BrowningDarnell,CorleyDanette,0.5
EasterlyTyrone,GrenwayDouglas,0.25
EasterlyTyrone,HarriganKieran,0.25
EasterlyTyrone,TatumGrant,0.25
EasterlyTyrone,YorkBrant,0.25
GrenwayDouglas,HarriganKieran,0.25
GrenwayDouglas,TatumGrant,0.25
GrenwayDouglas,YorkBrant,0.25
HarriganKieran,TatumGrant,0.25
HarriganKieran,YorkBrant,0.25
TatumGrant,YorkBrant,0.25
BlackRuth,TuckerArchie,4.5
CantwellFelecia,MobleyLyle,3.5588235294117645
AbramsChad,BatistaCharonne,0.14285714285714285
AbramsChad,AbramsDon,0.14285714285714285
AbramsChad,GibbsJulie,0.14285714285714285
AbramsChad,GibsonShirley,0.14285714285714285
AbramsChad,HenleyDmitri,0.14285714285714285
AbramsChad,JayLucinda,0.14285714285714285
AbramsChad,VincennesDaisy,0.14285714285714285
BatistaCharonne,AbramsDon,0.14285714285714285
BatistaCharonne,GibbsJulie,0.14285714285714285
BatistaCharonne,GibsonShirley,0.14285714285714285
BatistaCharonne,HenleyDmitri,0.14285714285714285
BatistaCharonne,JayLucinda,0.14285714285714285
BatistaCharonne,VincennesDaisy,0.14285714285714285
AbramsDon,GibbsJulie,0.14285714285714285
AbramsDon,GibsonShirley,0.14285714285714285
AbramsDon,HenleyDmitri,0.14285714285714285
AbramsDon,JayLucinda,0.14285714285714285
AbramsDon,VincennesDaisy,0.14285714285714285
GibbsJulie,GibsonShirley,0.14285714285714285
GibbsJulie,HenleyDmitri,0.14285714285714285
GibbsJulie,JayLucinda,0.14285714285714285
GibbsJulie,VincennesDaisy,0.14285714285714285
GibsonShirley,HenleyDmitri,0.14285714285714285
GibsonShirley,JayLucinda,0.14285714285714285
GibsonShirley,VincennesDaisy,0.14285714285714285
HenleyDmitri,JayLucinda,0.14285714285714285
HenleyDmitri,VincennesDaisy,0.14285714285714285
JayLucinda,VincennesDaisy,0.14285714285714285
EdwardsKim,BolandLaura,0.25
EdwardsKim,FeeneyBuzz,0.25
EdwardsKim,JamesRussell,1.25
EdwardsKim,QuillGraham,0.25
BolandLaura,FeeneyBuzz,0.25
BolandLaura,JamesRussell,0.25
BolandLaura,QuillGraham,0.25
FeeneyBuzz,JamesRussell,0.25
FeeneyBuzz,QuillGraham,0.25
JamesRussell,QuillGraham,0.25
JeffersonBarbi,Ball Lester,0.5
JeffersonBarbi,BilkoAlison,0.5
Ball Lester,BilkoAlison,0.5
HumphreyAlex,PhillipsPat,0.5
HumphreyAlex,GuntherJamie,0.5
PhillipsPat,GuntherJamie,2.0
SandersonKatie,CollinsMartha,0.5
SandersonKatie,SandersonAmy,0.5
CollinsMartha,SandersonAmy,0.5
FieldsJohn,ShipleyCarol,0.3333333333333333
FieldsJohn,SimpsonBart,0.3333333333333333
FieldsJohn,SimpsonCarolyn,0.3333333333333333
ShipleyCarol,SimpsonBart,0.3333333333333333
ShipleyCarol,SimpsonCarolyn,0.3333333333333333
SimpsonBart,SimpsonCarolyn,0.3333333333333333
MoweElwood,TomlinKent,1.0
ForesterCarol,TitoBernard,0.5
ForesterCarol,WorthTyrone,0.5
TitoBernard,WorthTyrone,0.5
BinderErrol,RevelleErskine,1.0
SandersonKatie,BosticDan,4.0
JeffersonBarbi,JordanPeter,2.0
SandersonKatie,WhiteGeorge,1.0
BrownMarvin,BrownDimitri,0.5
BrownMarvin,WaltersJoe,0.5
BrownDimitri,WaltersJoe,0.5
HeinzGladys,SmothersFreddie,1.0
MyersRicky,KeysLinda,1.0
BlodgettLucas,GunnersonInga,0.5
BlodgettLucas,PushkinJudy,0.5
GunnersonInga,PushkinJudy,0.5
HoweMadelaine,BeckerMax,0.25
HoweMadelaine,CliffordJim,0.25
HoweMadelaine,MartinezAngel,0.25
HoweMadelaine,TravusBernie,0.25
BeckerMax,CliffordJim,0.25
BeckerMax,MartinezAngel,0.25
BeckerMax,TravusBernie,0.25
CliffordJim,MartinezAngel,0.25
CliffordJim,TravusBernie,0.25
MartinezAngel,TravusBernie,0.25
MinionMaggie,MosleyWillard,1.0
PittDonna,WolffRodney,1.0
WilsonMac,SprintMelody,1.0
KemperDavid,KinneyDiane,1.0
TaylorBecky,CottonJo,0.5
TaylorBecky,LordsWayne,0.5
CottonJo,LordsWayne,0.5
BuschAndrew,ButlerKay,1.0
DicksonCarter,SwiftMaurice,0.8333333333333333
DicksonCarter,IvieByron,0.5
SwiftMaurice,IvieByron,0.5
HenryIsaac,FlandersColeman,1.0
ErckerBenton,CobbJanet,0.3333333333333333
ErckerBenton,CourtBrendan,0.3333333333333333
ErckerBenton,JamesSara,0.3333333333333333
CobbJanet,CourtBrendan,0.3333333333333333
CobbJanet,JamesSara,0.3333333333333333
CourtBrendan,JamesSara,0.3333333333333333
MarionJoe,BillupsCarlton,0.22619047619047616
MarionJoe,BrassManuel,0.22619047619047616
MarionJoe,AmadaDaron,0.08333333333333333
MarionJoe,CooperJeremiah,0.08333333333333333
MarionJoe,CourtlandGreg,0.08333333333333333
MarionJoe,FarmerRicky,0.08333333333333333
MarionJoe,GorhamBilly,0.08333333333333333
MarionJoe,HerbertSean,0.5833333333333334
MarionJoe,KeaneArthur,0.16666666666666666
MarionJoe,OwensAndrew,0.08333333333333333
MarionJoe,PooleRosa,0.08333333333333333
MarionJoe,WethersMorrie,0.08333333333333333
BillupsCarlton,BrassManuel,0.22619047619047616
BillupsCarlton,AmadaDaron,0.08333333333333333
BillupsCarlton,CooperJeremiah,0.08333333333333333
BillupsCarlton,CourtlandGreg,0.08333333333333333
BillupsCarlton,FarmerRicky,0.08333333333333333
BillupsCarlton,GorhamBilly,0.08333333333333333
BillupsCarlton,HerbertSean,0.08333333333333333
BillupsCarlton,KeaneArthur,0.08333333333333333
BillupsCarlton,OwensAndrew,0.08333333333333333
BillupsCarlton,PooleRosa,0.08333333333333333
BillupsCarlton,WethersMorrie,0.08333333333333333
BrassManuel,AmadaDaron,0.08333333333333333
BrassManuel,CooperJeremiah,0.08333333333333333
BrassManuel,CourtlandGreg,0.08333333333333333
BrassManuel,FarmerRicky,0.08333333333333333
BrassManuel,GorhamBilly,0.08333333333333333
BrassManuel,HerbertSean,0.08333333333333333
BrassManuel,KeaneArthur,0.08333333333333333
BrassManuel,OwensAndrew,0.08333333333333333
BrassManuel,PooleRosa,0.08333333333333333
BrassManuel,WethersMorrie,0.08333333333333333
AmadaDaron,CooperJeremiah,0.08333333333333333
AmadaDaron,CourtlandGreg,0.08333333333333333
AmadaDaron,FarmerRicky,0.08333333333333333
AmadaDaron,GorhamBilly,0.08333333333333333
AmadaDaron,HerbertSean,0.08333333333333333
AmadaDaron,KeaneArthur,0.08333333333333333
AmadaDaron,OwensAndrew,0.08333333333333333
AmadaDaron,PooleRosa,0.08333333333333333
AmadaDaron,WethersMorrie,0.08333333333333333
CooperJeremiah,CourtlandGreg,0.08333333333333333
CooperJeremiah,FarmerRicky,0.08333333333333333
CooperJeremiah,GorhamBilly,0.08333333333333333
CooperJeremiah,HerbertSean,0.08333333333333333
CooperJeremiah,KeaneArthur,0.08333333333333333
CooperJeremiah,OwensAndrew,0.08333333333333333
CooperJeremiah,PooleRosa,0.08333333333333333
CooperJeremiah,WethersMorrie,0.08333333333333333
CourtlandGreg,FarmerRicky,0.08333333333333333
CourtlandGreg,GorhamBilly,0.08333333333333333
CourtlandGreg,HerbertSean,0.08333333333333333
CourtlandGreg,KeaneArthur,0.08333333333333333
CourtlandGreg,OwensAndrew,0.08333333333333333
CourtlandGreg,PooleRosa,0.08333333333333333
CourtlandGreg,WethersMorrie,0.08333333333333333
FarmerRicky,GorhamBilly,0.08333333333333333
FarmerRicky,HerbertSean,0.08333333333333333
FarmerRicky,KeaneArthur,0.08333333333333333
FarmerRicky,OwensAndrew,0.08333333333333333
FarmerRicky,PooleRosa,0.08333333333333333
FarmerRicky,WethersMorrie,0.08333333333333333
GorhamBilly,HerbertSean,0.08333333333333333
GorhamBilly,KeaneArthur,0.08333333333333333
GorhamBilly,OwensAndrew,0.08333333333333333
GorhamBilly,PooleRosa,0.08333333333333333
GorhamBilly,WethersMorrie,0.08333333333333333
HerbertSean,KeaneArthur,0.08333333333333333
HerbertSean,OwensAndrew,0.08333333333333333
HerbertSean,PooleRosa,0.08333333333333333
HerbertSean,WethersMorrie,0.08333333333333333
KeaneArthur,OwensAndrew,0.08333333333333333
KeaneArthur,PooleRosa,0.08333333333333333
KeaneArthur,WethersMorrie,0.08333333333333333
OwensAndrew,PooleRosa,0.08333333333333333
OwensAndrew,WethersMorrie,0.08333333333333333
PooleRosa,WethersMorrie,0.08333333333333333
SnyderBill,RobbinsKevin,1.0
GoodingTerrell,TylerRachel,1.0
DelaneyCarlotta,DelaneyRoberta,2.0
HemphillButch,CarpenterLonnie,0.16666666666666666
HemphillButch,FraleyLee,0.16666666666666666
HemphillButch,IrelandJacob,0.16666666666666666
HemphillButch,Miller Reuben,0.16666666666666666
HemphillButch,PaulsonLee,0.16666666666666666
HemphillButch,RandallWilliam,0.16666666666666666
CarpenterLonnie,FraleyLee,0.16666666666666666
CarpenterLonnie,IrelandJacob,0.16666666666666666
CarpenterLonnie,Miller Reuben,0.16666666666666666
CarpenterLonnie,PaulsonLee,0.16666666666666666
CarpenterLonnie,RandallWilliam,0.16666666666666666
FraleyLee,IrelandJacob,0.16666666666666666
FraleyLee,Miller Reuben,0.16666666666666666
FraleyLee,PaulsonLee,0.16666666666666666
FraleyLee,RandallWilliam,0.16666666666666666
IrelandJacob,Miller Reuben,0.16666666666666666
IrelandJacob,PaulsonLee,0.16666666666666666
IrelandJacob,RandallWilliam,0.16666666666666666
Miller Reuben,PaulsonLee,0.16666666666666666
Miller Reuben,RandallWilliam,0.16666666666666666
PaulsonLee,RandallWilliam,0.16666666666666666
IvieByron,KeatonKelly,0.5
IvieByron,WallabyBrenda,0.5
KeatonKelly,WallabyBrenda,0.5
MyersRicky,VincentKenneth,0.8333333333333333
MyersRicky,AlexanderDevon,0.3333333333333333
MyersRicky,AlexanderTrina,0.3333333333333333
VincentKenneth,AlexanderDevon,0.3333333333333333
VincentKenneth,AlexanderTrina,0.3333333333333333
AlexanderDevon,AlexanderTrina,0.3333333333333333
AbramsChad,AveryTerry,2.0
CraigRoger,DalyCarl,0.3333333333333333
CraigRoger,NeelyBrian,0.3333333333333333
CraigRoger,RiddleyEric,0.3333333333333333
DalyCarl,NeelyBrian,0.3333333333333333
DalyCarl,RiddleyEric,0.3333333333333333
NeelyBrian,RiddleyEric,0.3333333333333333
SmothersFreddie,DalyCarl,0.3333333333333333
SmothersFreddie,StevensRico,0.7254901960784313
SmothersFreddie,BordersDylan,0.3333333333333333
DalyCarl,StevensRico,0.3333333333333333
DalyCarl,BordersDylan,0.3333333333333333
StevensRico,BordersDylan,0.3333333333333333
KeaneArthur,StevensRico,1.3088235294117645
KeaneArthur,ArmstrongPearl,0.3333333333333333
KeaneArthur,PowersAdair,0.6666666666666666
StevensRico,ArmstrongPearl,0.3333333333333333
StevensRico,PowersAdair,0.6666666666666666
ArmstrongPearl,PowersAdair,0.3333333333333333
HayesElla,MitchellGrant,0.3333333333333333
HayesElla,NoblesCary,0.3333333333333333
HayesElla,ToomeyHarry,0.3333333333333333
MitchellGrant,NoblesCary,0.3333333333333333
MitchellGrant,ToomeyHarry,0.3333333333333333
NoblesCary,ToomeyHarry,0.3333333333333333
MarshakWayne,"Mobley,Sr.Lester",0.5
MarshakWayne,ParkerSebastian,1.0
"Mobley,Sr.Lester",ParkerSebastian,2.0588235294117645
WilsonMac,SchmitzStella,1.0
DicksonCarter,OneilLinda,1.0
LangdonCharles,HopkinsSylvia,0.5
LangdonCharles,SteeleRaymond,0.5
HopkinsSylvia,SteeleRaymond,0.5
MobleyLyle,JamesMarla,2.0588235294117645
CanfieldAristides,SquiresJanet,1.0
TrotterBarry,GradyRufus,1.0
GilliganRandy,GibsonTed,0.5
GilliganRandy,WillisBryan,0.6428571428571428
GibsonTed,WillisBryan,0.5
SwiftMaurice,DelaneyCarlotta,0.25
SwiftMaurice,FletcherTom,0.25
SwiftMaurice,HopkinsBurton,0.25
SwiftMaurice,KingstonRyan,0.5
DelaneyCarlotta,FletcherTom,0.25
DelaneyCarlotta,HopkinsBurton,0.25
DelaneyCarlotta,KingstonRyan,0.25
FletcherTom,HopkinsBurton,0.25
FletcherTom,KingstonRyan,0.25
HopkinsBurton,KingstonRyan,0.25
MinionMaggie,McCannEddie,2.0
MarionJoe,CarterFreddie,1.0
DelaneyCarlotta,DelaneyRoberta,2.0
CarverJustin,MorisseyGavin,0.5
CarverJustin,MossEd,0.5
MorisseyGavin,MossEd,0.5
CantwellSylvester,ChandlerSusie,1.5
CantwellSylvester,WebsterKen,0.5
ChandlerSusie,WebsterKen,0.5
HayesElla,MichaelsHector,1.0
CheathamBarry,PetersBarnabas,0.3333333333333333
CheathamBarry,TiptonJermaine,0.3333333333333333
CheathamBarry,WrightAndrew,0.3333333333333333
PetersBarnabas,TiptonJermaine,0.3333333333333333
PetersBarnabas,WrightAndrew,0.3333333333333333
TiptonJermaine,WrightAndrew,0.3333333333333333
HenryIsaac,BenthamIan,0.5
HenryIsaac,MartinGeorge,0.5
BenthamIan,MartinGeorge,0.5
ShipleyCarol,TrotterBruce,0.5
ShipleyCarol,InvernessBen,0.5
TrotterBruce,InvernessBen,0.5
CantwellSylvester,BynumWilbur,1.0
HayesElla,BlackRicky,1.0
HoweMadelaine,NelsonFelix,1.0
CarverJustin,AsherJames,0.2
CarverJustin,CarverJason,0.3666666666666667
CarverJustin,LeahyCelia,0.2
CarverJustin,LeahyDonal,0.2
CarverJustin,LeahyMick,0.2
AsherJames,CarverJason,0.2
AsherJames,LeahyCelia,0.2
AsherJames,LeahyDonal,0.2
AsherJames,LeahyMick,0.2
CarverJason,LeahyCelia,0.2
CarverJason,LeahyDonal,0.2
CarverJason,LeahyMick,0.2
LeahyCelia,LeahyDonal,0.2
LeahyCelia,LeahyMick,0.2
LeahyDonal,LeahyMick,0.2
CarverJustin,CottonBert,1.0
SmithAnthony,TrotterBruce,1.0
LoftonJames,ManchesterElla,0.5
LoftonJames,ManchesterMark,0.5
ManchesterElla,ManchesterMark,0.5
LoftonJames,CaseyRobin,0.5
LoftonJames,NeelyColin,0.5
CaseyRobin,NeelyColin,0.5
O'BrienAntoine,WilsonMac,1.0
StithBrendon,WillisBryan,0.14285714285714285
StithBrendon,SargentDaniel,0.14285714285714285
StithBrendon,BensonLouis,0.14285714285714285
StithBrendon,EllisSedge,0.14285714285714285
StithBrendon,LemonMicah,0.14285714285714285
StithBrendon,MarcusBradley,0.14285714285714285
StithBrendon,WriggleyHal,0.14285714285714285
WillisBryan,SargentDaniel,0.14285714285714285
WillisBryan,BensonLouis,0.14285714285714285
WillisBryan,EllisSedge,0.14285714285714285
WillisBryan,LemonMicah,0.14285714285714285
WillisBryan,MarcusBradley,0.14285714285714285
WillisBryan,WriggleyHal,0.14285714285714285
SargentDaniel,BensonLouis,0.14285714285714285
SargentDaniel,EllisSedge,0.14285714285714285
SargentDaniel,LemonMicah,0.14285714285714285
SargentDaniel,MarcusBradley,0.14285714285714285
SargentDaniel,WriggleyHal,0.14285714285714285
BensonLouis,EllisSedge,0.14285714285714285
BensonLouis,LemonMicah,0.14285714285714285
BensonLouis,MarcusBradley,0.14285714285714285
BensonLouis,WriggleyHal,0.14285714285714285
EllisSedge,LemonMicah,0.14285714285714285
EllisSedge,MarcusBradley,0.14285714285714285
EllisSedge,WriggleyHal,0.14285714285714285
LemonMicah,MarcusBradley,0.14285714285714285
LemonMicah,WriggleyHal,0.14285714285714285
MarcusBradley,WriggleyHal,0.14285714285714285
MajorsLeslie,RyanLesley,1.0
CusackJill,WilsonMac,1.0
HallLiz,TaylorBecky,0.3333333333333333
HallLiz,BoyleAlice,0.3333333333333333
HallLiz,ConwaySamantha,0.3333333333333333
TaylorBecky,BoyleAlice,0.3333333333333333
TaylorBecky,ConwaySamantha,0.3333333333333333
BoyleAlice,ConwaySamantha,0.3333333333333333
AbramsChad,HemphillButch,0.3333333333333333
AbramsChad,GoodingTerrell,0.25
AbramsChad,SmithAnthony,0.25
AbramsChad,PayneJulie,0.25
HemphillButch,GoodingTerrell,0.25
HemphillButch,SmithAnthony,0.25
HemphillButch,PayneJulie,0.25
GoodingTerrell,SmithAnthony,0.25
GoodingTerrell,PayneJulie,0.25
SmithAnthony,PayneJulie,0.25
SaxeGina,WilsonMac,2.5
SaxeGina,JacksonBrendan,0.5
WilsonMac,JacksonBrendan,0.5
LivingstonMary,MastersTom,1.0
CarverJustin,GrantKaren,0.3333333333333333
CarverJustin,HendersonSam,0.3333333333333333
CarverJustin,WilborneEzra,0.3333333333333333
GrantKaren,HendersonSam,0.3333333333333333
GrantKaren,WilborneEzra,0.3333333333333333
HendersonSam,WilborneEzra,0.3333333333333333
RobbinsKevin,GradyCarla,0.3333333333333333
RobbinsKevin,MartinAlan,0.3333333333333333
RobbinsKevin,PilotBrenda,0.3333333333333333
GradyCarla,MartinAlan,0.3333333333333333
GradyCarla,PilotBrenda,0.3333333333333333
MartinAlan,PilotBrenda,0.3333333333333333
PhillipsPat,WilsonMac,0.5
PhillipsPat,GuntherJamie,2.0
WilsonMac,GuntherJamie,0.5
JeffersonPolly,JeffersonBarbi,0.14285714285714285
JeffersonPolly,ChambersGina,0.14285714285714285
JeffersonPolly,CarletonBonnie,0.14285714285714285
JeffersonPolly,CandyCarol,0.14285714285714285
JeffersonPolly,LivingstonMary,0.14285714285714285
JeffersonPolly,PowellAnne,0.14285714285714285
JeffersonPolly,WhiteAngie,0.14285714285714285
JeffersonBarbi,ChambersGina,0.14285714285714285
JeffersonBarbi,CarletonBonnie,0.14285714285714285
JeffersonBarbi,CandyCarol,0.14285714285714285
JeffersonBarbi,LivingstonMary,0.14285714285714285
JeffersonBarbi,PowellAnne,0.14285714285714285
JeffersonBarbi,WhiteAngie,0.14285714285714285
ChambersGina,CarletonBonnie,0.14285714285714285
ChambersGina,CandyCarol,0.14285714285714285
ChambersGina,LivingstonMary,0.14285714285714285
ChambersGina,PowellAnne,0.14285714285714285
ChambersGina,WhiteAngie,0.14285714285714285
CarletonBonnie,CandyCarol,0.14285714285714285
CarletonBonnie,LivingstonMary,0.14285714285714285
CarletonBonnie,PowellAnne,0.14285714285714285
CarletonBonnie,WhiteAngie,0.14285714285714285
CandyCarol,LivingstonMary,0.14285714285714285
CandyCarol,PowellAnne,0.14285714285714285
CandyCarol,WhiteAngie,0.14285714285714285
LivingstonMary,PowellAnne,0.14285714285714285
LivingstonMary,WhiteAngie,0.14285714285714285
PowellAnne,WhiteAngie,0.14285714285714285
AbramsChad,AveryTerry,2.0
DelaneyCarlotta,AbramsDavid,1.0
EdwardsKim,JamesRussell,1.25
DelaneyRoberta,DelaneyLaura,1.0
AlleynCamilla,AlleynCarolyn,0.3333333333333333
AlleynCamilla,AlleynDylan,0.3333333333333333
AlleynCamilla,NelsonMamie,0.3333333333333333
AlleynCarolyn,AlleynDylan,0.3333333333333333
AlleynCarolyn,NelsonMamie,0.3333333333333333
AlleynDylan,NelsonMamie,0.3333333333333333
DerbyTammy,FaustMeg,0.25
DerbyTammy,RunyonPaul,0.25
DerbyTammy,ToddMarilyn,0.25
DerbyTammy,RunyonMatt,0.25
FaustMeg,RunyonPaul,0.25
FaustMeg,ToddMarilyn,0.25
FaustMeg,RunyonMatt,0.25
RunyonPaul,ToddMarilyn,0.25
RunyonPaul,RunyonMatt,0.25
ToddMarilyn,RunyonMatt,0.25
SmithAnthony,WilliamsRoosevelt,0.3333333333333333
SmithAnthony,WilsonMac,0.3333333333333333
SmithAnthony,BrownLeonard,0.3333333333333333
WilliamsRoosevelt,WilsonMac,0.3333333333333333
WilliamsRoosevelt,BrownLeonard,0.3333333333333333
WilsonMac,BrownLeonard,0.3333333333333333
AbramsChad,StevensonChanda,1.0
BowersSandra,BowersCarl,1.5
EdgarMillicent,GreenWilliam,0.3333333333333333
EdgarMillicent,HoldenEric,0.3333333333333333
EdgarMillicent,TealJames,0.3333333333333333
GreenWilliam,HoldenEric,0.3333333333333333
GreenWilliam,TealJames,0.3333333333333333
HoldenEric,TealJames,0.3333333333333333
IvieByron,IvieCaldwell,1.0
PhillipsPat,SmithJanice,1.0
MarshakWayne,PaulKenneth,1.0
LivingstonMary,StoneSylvia,1.0
AbramsChad,HalseyWalter,1.0833333333333333
BendixJerryLee,ComptonDennis,1.0
HallNancy,TaylorBecky,0.5
HallNancy,MasonAmanda,0.5
TaylorBecky,MasonAmanda,0.5
ErckerBenton,StithBrendon,0.5
ErckerBenton,StithDerrick,0.5
StithBrendon,StithDerrick,0.5
HayesIris,WillisJenny,1.0
"Mobley,Sr.Lester",ParkerSebastian,2.0588235294117645
BlackRuth,CarterRuby,0.5
BlackRuth,TuckerArchie,4.5
CarterRuby,TuckerArchie,0.5
BuffetteRachel,MayCharlie,0.8333333333333333
BuffetteRachel,CavanaughCelia,0.5
MayCharlie,CavanaughCelia,0.5
BowersCarl,BallMelvin,0.2
BowersCarl,WhiteAndrew,0.2
BowersCarl,CourtBrendan,0.2
BowersCarl,CutlerJeremy,0.2
BowersCarl,MillerMilo,0.2
BallMelvin,WhiteAndrew,1.2
BallMelvin,CourtBrendan,0.2
BallMelvin,CutlerJeremy,0.2
BallMelvin,MillerMilo,0.2
WhiteAndrew,CourtBrendan,0.2
WhiteAndrew,CutlerJeremy,0.2
WhiteAndrew,MillerMilo,0.2
CourtBrendan,CutlerJeremy,0.2
CourtBrendan,MillerMilo,0.2
CutlerJeremy,MillerMilo,0.2
CramerNancy,PerryJoe,1.0
AbramsChad,MansonCortez,0.5
AbramsChad,PotterAntonio,0.5
